,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
90,4.1E+23,2.3E+25,7.0E+26,1.5E+28,2.4E+29,3.4E+30,4.0E+31,4.3E+32,4.2E+33,3.8E+34,3.2E+35,2.5E+36,1.8E+37,1.3E+38,8.7E+38,5.6E+39,3.5E+40,2.1E+41,1.2E+42,6.7E+42,3.7E+43,2.0E+44,1.0E+45,5.2E+45,2.6E+46,1.2E+47,5.9E+47,2.8E+48,1.3E+49,5.7E+49,2.5E+50,1.1E+51,4.8E+51,2.0E+52,8.5E+52,3.5E+53,1.4E+54,5.8E+54,2.3E+55,9.1E+55,3.5E+56,1.4E+57,5.2E+57,2.0E+58,7.4E+58,2.8E+59,1.0E+60,3.7E+60,1.3E+61,4.8E+61,1.7E+62,6.1E+62,2.1E+63,7.4E+63,2.6E+64,8.8E+64,3.0E+65,1.0E+66,3.4E+66,1.1E+67,3.8E+67,1.3E+68,4.2E+68,1.4E+69,4.4E+69,1.4E+70,4.6E+70,1.5E+71,4.7E+71,1.5E+72,4.7E+72,1.5E+73,4.6E+73,1.4E+74,4.5E+74,1.4E+75,4.2E+75,1.3E+76,3.9E+76,1.2E+77,3.6E+77,1.1E+78,3.3E+78,9.8E+78,2.9E+79,8.6E+79,2.6E+80,7.5E+80,2.2E+81,6.5E+81,1.9E+82,5.5E+82,1.6E+83,4.6E+83,1.3E+84,3.8E+84,1.1E+85,3.1E+85,8.8E+85,2.5E+86,7.1E+86,2.0E+87,5.6E+87,1.6E+88,4.4E+88,1.2E+89,3.4E+89,9.5E+89,2.6E+90,7.3E+90,2.0E+91,5.5E+91,1.5E+92,4.1E+92,1.1E+93,3.1E+93,8.4E+93,2.3E+94,6.1E+94,1.7E+95
91,7.5E+23,4.3E+25,1.3E+27,2.8E+28,4.6E+29,6.5E+30,7.9E+31,8.5E+32,8.4E+33,7.6E+34,6.4E+35,5.0E+36,3.7E+37,2.7E+38,1.8E+39,1.2E+40,7.3E+40,4.4E+41,2.6E+42,1.4E+43,7.9E+43,4.2E+44,2.2E+45,1.1E+46,5.6E+46,2.8E+47,1.3E+48,6.2E+48,2.9E+49,1.3E+50,5.8E+50,2.5E+51,1.1E+52,4.7E+52,2.0E+53,8.2E+53,3.4E+54,1.4E+55,5.5E+55,2.2E+56,8.5E+56,3.3E+57,1.3E+58,4.8E+58,1.8E+59,6.7E+59,2.5E+60,9.1E+60,3.3E+61,1.2E+62,4.3E+62,1.5E+63,5.4E+63,1.9E+64,6.5E+64,2.3E+65,7.7E+65,2.6E+66,8.9E+66,3.0E+67,1.0E+68,3.3E+68,1.1E+69,3.6E+69,1.2E+70,3.8E+70,1.2E+71,4.0E+71,1.3E+72,4.0E+72,1.3E+73,4.0E+73,1.3E+74,4.0E+74,1.2E+75,3.8E+75,1.2E+76,3.6E+76,1.1E+77,3.4E+77,1.0E+78,3.1E+78,9.3E+78,2.8E+79,8.3E+79,2.5E+80,7.3E+80,2.2E+81,6.4E+81,1.9E+82,5.5E+82,1.6E+83,4.6E+83,1.3E+84,3.9E+84,1.1E+85,3.2E+85,9.2E+85,2.6E+86,7.5E+86,2.1E+87,6.0E+87,1.7E+88,4.8E+88,1.3E+89,3.7E+89,1.0E+90,2.9E+90,8.1E+90,2.2E+91,6.2E+91,1.7E+92,4.7E+92,1.3E+93,3.5E+93,9.7E+93,2.6E+94,7.2E+94,1.9E+95,5.3E+95
92,1.4E+24,8.0E+25,2.5E+27,5.3E+28,8.9E+29,1.3E+31,1.5E+32,1.7E+33,1.7E+34,1.5E+35,1.3E+36,1.0E+37,7.6E+37,5.4E+38,3.7E+39,2.4E+40,1.5E+41,9.2E+41,5.4E+42,3.1E+43,1.7E+44,9.2E+44,4.8E+45,2.5E+46,1.2E+47,6.1E+47,2.9E+48,1.4E+49,6.4E+49,2.9E+50,1.3E+51,5.8E+51,2.5E+52,1.1E+53,4.6E+53,1.9E+54,7.9E+54,3.2E+55,1.3E+56,5.2E+56,2.0E+57,7.9E+57,3.0E+58,1.2E+59,4.4E+59,1.6E+60,6.1E+60,2.3E+61,8.2E+61,3.0E+62,1.1E+63,3.8E+63,1.4E+64,4.8E+64,1.7E+65,5.7E+65,2.0E+66,6.8E+66,2.3E+67,7.7E+67,2.6E+68,8.7E+68,2.9E+69,9.5E+69,3.1E+70,1.0E+71,3.3E+71,1.1E+72,3.4E+72,1.1E+73,3.5E+73,1.1E+74,3.4E+74,1.1E+75,3.4E+75,1.0E+76,3.2E+76,1.0E+77,3.1E+77,9.4E+77,2.9E+78,8.6E+78,2.6E+79,7.9E+79,2.4E+80,7.0E+80,2.1E+81,6.2E+81,1.8E+82,5.4E+82,1.6E+83,4.6E+83,1.4E+84,3.9E+84,1.1E+85,3.3E+85,9.5E+85,2.7E+86,7.8E+86,2.2E+87,6.3E+87,1.8E+88,5.1E+88,1.4E+89,4.1E+89,1.1E+90,3.2E+90,8.9E+90,2.5E+91,6.9E+91,1.9E+92,5.3E+92,1.5E+93,4.0E+93,1.1E+94,3.0E+94,8.3E+94,2.3E+95,6.1E+95,1.7E+96
93,2.5E+24,1.5E+26,4.6E+27,1.0E+29,1.7E+30,2.4E+31,3.0E+32,3.3E+33,3.3E+34,3.0E+35,2.6E+36,2.1E+37,1.6E+38,1.1E+39,7.7E+39,5.0E+40,3.2E+41,1.9E+42,1.1E+43,6.6E+43,3.7E+44,2.0E+45,1.0E+46,5.4E+46,2.7E+47,1.3E+48,6.5E+48,3.1E+49,1.4E+50,6.6E+50,3.0E+51,1.3E+52,5.8E+52,2.5E+53,1.1E+54,4.5E+54,1.8E+55,7.6E+55,3.1E+56,1.2E+57,4.8E+57,1.9E+58,7.3E+58,2.8E+59,1.1E+60,4.0E+60,1.5E+61,5.6E+61,2.0E+62,7.4E+62,2.7E+63,9.6E+63,3.4E+64,1.2E+65,4.2E+65,1.5E+66,5.1E+66,1.7E+67,5.9E+67,2.0E+68,6.7E+68,2.3E+69,7.5E+69,2.5E+70,8.2E+70,2.7E+71,8.7E+71,2.8E+72,9.1E+72,2.9E+73,9.3E+73,3.0E+74,9.4E+74,2.9E+75,9.2E+75,2.9E+76,8.9E+76,2.8E+77,8.5E+77,2.6E+78,8.0E+78,2.4E+79,7.3E+79,2.2E+80,6.7E+80,2.0E+81,6.0E+81,1.8E+82,5.3E+82,1.6E+83,4.6E+83,1.3E+84,3.9E+84,1.1E+85,3.3E+85,9.7E+85,2.8E+86,8.1E+86,2.3E+87,6.6E+87,1.9E+88,5.4E+88,1.5E+89,4.3E+89,1.2E+90,3.4E+90,9.7E+90,2.7E+91,7.6E+91,2.1E+92,5.9E+92,1.6E+93,4.5E+93,1.2E+94,3.4E+94,9.4E+94,2.6E+95,7.1E+95,1.9E+96,5.3E+96
94,4.7E+24,2.8E+26,8.6E+27,1.9E+29,3.3E+30,4.7E+31,5.8E+32,6.4E+33,6.5E+34,6.0E+35,5.2E+36,4.2E+37,3.2E+38,2.3E+39,1.6E+40,1.0E+41,6.7E+41,4.1E+42,2.4E+43,1.4E+44,7.8E+44,4.3E+45,2.3E+46,1.2E+47,6.0E+47,3.0E+48,1.4E+49,6.9E+49,3.2E+50,1.5E+51,6.8E+51,3.0E+52,1.3E+53,5.7E+53,2.5E+54,1.0E+55,4.3E+55,1.8E+56,7.2E+56,2.9E+57,1.2E+58,4.5E+58,1.8E+59,6.8E+59,2.6E+60,9.8E+60,3.7E+61,1.4E+62,5.0E+62,1.8E+63,6.6E+63,2.4E+64,8.5E+64,3.0E+65,1.1E+66,3.7E+66,1.3E+67,4.4E+67,1.5E+68,5.2E+68,1.7E+69,5.9E+69,2.0E+70,6.5E+70,2.2E+71,7.1E+71,2.3E+72,7.5E+72,2.4E+73,7.8E+73,2.5E+74,8.0E+74,2.5E+75,8.0E+75,2.5E+76,7.9E+76,2.5E+77,7.6E+77,2.4E+78,7.2E+78,2.2E+79,6.8E+79,2.1E+80,6.2E+80,1.9E+81,5.7E+81,1.7E+82,5.1E+82,1.5E+83,4.5E+83,1.3E+84,3.9E+84,1.1E+85,3.3E+85,9.7E+85,2.8E+86,8.2E+86,2.4E+87,6.8E+87,2.0E+88,5.6E+88,1.6E+89,4.6E+89,1.3E+90,3.7E+90,1.0E+91,2.9E+91,8.2E+91,2.3E+92,6.5E+92,1.8E+93,5.0E+93,1.4E+94,3.8E+94,1.1E+95,2.9E+95,8.1E+95,2.2E+96,6.0E+96,1.7E+97
95,8.6E+24,5.1E+26,1.6E+28,3.6E+29,6.2E+30,9.0E+31,1.1E+33,1.3E+34,1.3E+35,1.2E+36,1.0E+37,8.4E+37,6.4E+38,4.7E+39,3.3E+40,2.2E+41,1.4E+42,8.6E+42,5.1E+43,3.0E+44,1.7E+45,9.2E+45,4.9E+46,2.6E+47,1.3E+48,6.5E+48,3.2E+49,1.5E+50,7.2E+50,3.4E+51,1.5E+52,6.9E+52,3.0E+53,1.3E+54,5.7E+54,2.4E+55,1.0E+56,4.1E+56,1.7E+57,6.8E+57,2.7E+58,1.1E+59,4.2E+59,1.6E+60,6.3E+60,2.4E+61,9.0E+61,3.3E+62,1.2E+63,4.5E+63,1.6E+64,6.0E+64,2.1E+65,7.6E+65,2.7E+66,9.4E+66,3.3E+67,1.1E+68,3.9E+68,1.3E+69,4.5E+69,1.5E+70,5.1E+70,1.7E+71,5.7E+71,1.9E+72,6.1E+72,2.0E+73,6.5E+73,2.1E+74,6.7E+74,2.2E+75,6.9E+75,2.2E+76,6.9E+76,2.2E+77,6.7E+77,2.1E+78,6.5E+78,2.0E+79,6.2E+79,1.9E+80,5.8E+80,1.8E+81,5.3E+81,1.6E+82,4.8E+82,1.4E+83,4.3E+83,1.3E+84,3.8E+84,1.1E+85,3.3E+85,9.7E+85,2.8E+86,8.3E+86,2.4E+87,7.0E+87,2.0E+88,5.8E+88,1.7E+89,4.8E+89,1.4E+90,3.9E+90,1.1E+91,3.1E+91,8.8E+91,2.5E+92,7.0E+92,2.0E+93,5.5E+93,1.5E+94,4.3E+94,1.2E+95,3.3E+95,9.1E+95,2.5E+96,6.9E+96,1.9E+97,5.2E+97
96,1.6E+25,9.5E+26,3.0E+28,6.8E+29,1.2E+31,1.7E+32,2.2E+33,2.5E+34,2.5E+35,2.4E+36,2.1E+37,1.7E+38,1.3E+39,9.6E+39,6.7E+40,4.5E+41,2.9E+42,1.8E+43,1.1E+44,6.3E+44,3.6E+45,2.0E+46,1.1E+47,5.6E+47,2.9E+48,1.4E+49,7.1E+49,3.4E+50,1.6E+51,7.5E+51,3.5E+52,1.6E+53,6.9E+53,3.0E+54,1.3E+55,5.6E+55,2.3E+56,9.7E+56,4.0E+57,1.6E+58,6.5E+58,2.6E+59,1.0E+60,3.9E+60,1.5E+61,5.8E+61,2.2E+62,8.2E+62,3.0E+63,1.1E+64,4.1E+64,1.5E+65,5.3E+65,1.9E+66,6.7E+66,2.4E+67,8.3E+67,2.9E+68,1.0E+69,3.4E+69,1.2E+70,3.9E+70,1.3E+71,4.4E+71,1.5E+72,4.9E+72,1.6E+73,5.3E+73,1.7E+74,5.6E+74,1.8E+75,5.8E+75,1.8E+76,5.9E+76,1.9E+77,5.9E+77,1.8E+78,5.7E+78,1.8E+79,5.5E+79,1.7E+80,5.2E+80,1.6E+81,4.9E+81,1.5E+82,4.5E+82,1.4E+83,4.1E+83,1.2E+84,3.6E+84,1.1E+85,3.2E+85,9.5E+85,2.8E+86,8.2E+86,2.4E+87,7.0E+87,2.0E+88,5.9E+88,1.7E+89,4.9E+89,1.4E+90,4.0E+90,1.2E+91,3.3E+91,9.4E+91,2.7E+92,7.5E+92,2.1E+93,6.0E+93,1.7E+94,4.7E+94,1.3E+95,3.6E+95,1.0E+96,2.8E+96,7.7E+96,2.1E+97,5.9E+97,1.6E+98
97,2.9E+25,1.8E+27,5.7E+28,1.3E+30,2.3E+31,3.3E+32,4.3E+33,4.8E+34,5.0E+35,4.7E+36,4.1E+37,3.4E+38,2.7E+39,2.0E+40,1.4E+41,9.3E+41,6.1E+42,3.8E+43,2.3E+44,1.3E+45,7.7E+45,4.2E+46,2.3E+47,1.2E+48,6.3E+48,3.2E+49,1.6E+50,7.6E+50,3.6E+51,1.7E+52,7.8E+52,3.5E+53,1.6E+54,6.9E+54,3.0E+55,1.3E+56,5.4E+56,2.3E+57,9.3E+57,3.8E+58,1.5E+59,6.1E+59,2.4E+60,9.4E+60,3.6E+61,1.4E+62,5.3E+62,2.0E+63,7.4E+63,2.7E+64,1.0E+65,3.7E+65,1.3E+66,4.8E+66,1.7E+67,6.0E+67,2.1E+68,7.3E+68,2.5E+69,8.7E+69,3.0E+70,1.0E+71,3.4E+71,1.2E+72,3.9E+72,1.3E+73,4.2E+73,1.4E+74,4.6E+74,1.5E+75,4.8E+75,1.5E+76,5.0E+76,1.6E+77,5.0E+77,1.6E+78,5.0E+78,1.6E+79,4.9E+79,1.5E+80,4.7E+80,1.5E+81,4.5E+81,1.4E+82,4.2E+82,1.3E+83,3.8E+83,1.2E+84,3.5E+84,1.0E+85,3.1E+85,9.2E+85,2.7E+86,8.1E+86,2.4E+87,7.0E+87,2.0E+88,5.9E+88,1.7E+89,5.0E+89,1.4E+90,4.2E+90,1.2E+91,3.4E+91,9.8E+91,2.8E+92,8.0E+92,2.3E+93,6.4E+93,1.8E+94,5.1E+94,1.4E+95,4.0E+95,1.1E+96,3.1E+96,8.6E+96,2.4E+97,6.6E+97,1.8E+98,5.0E+98
98,5.3E+25,3.3E+27,1.1E+29,2.4E+30,4.3E+31,6.4E+32,8.3E+33,9.5E+34,9.8E+35,9.4E+36,8.3E+37,6.9E+38,5.4E+39,4.0E+40,2.8E+41,1.9E+42,1.3E+43,7.9E+43,4.8E+44,2.9E+45,1.6E+46,9.1E+46,5.0E+47,2.6E+48,1.4E+49,6.9E+49,3.4E+50,1.7E+51,8.0E+51,3.8E+52,1.8E+53,8.0E+53,3.6E+54,1.6E+55,6.9E+55,3.0E+56,1.3E+57,5.3E+57,2.2E+58,8.9E+58,3.6E+59,1.4E+60,5.7E+60,2.3E+61,8.7E+61,3.4E+62,1.3E+63,4.8E+63,1.8E+64,6.7E+64,2.5E+65,9.1E+65,3.3E+66,1.2E+67,4.2E+67,1.5E+68,5.3E+68,1.9E+69,6.5E+69,2.2E+70,7.7E+70,2.6E+71,8.9E+71,3.0E+72,1.0E+73,3.4E+73,1.1E+74,3.7E+74,1.2E+75,3.9E+75,1.3E+76,4.1E+76,1.3E+77,4.3E+77,1.4E+78,4.3E+78,1.4E+79,4.3E+79,1.3E+80,4.2E+80,1.3E+81,4.0E+81,1.2E+82,3.8E+82,1.2E+83,3.5E+83,1.1E+84,3.3E+84,9.8E+84,2.9E+85,8.8E+85,2.6E+86,7.8E+86,2.3E+87,6.8E+87,2.0E+88,5.9E+88,1.7E+89,5.0E+89,1.5E+90,4.2E+90,1.2E+91,3.5E+91,1.0E+92,2.9E+92,8.3E+92,2.4E+93,6.8E+93,1.9E+94,5.4E+94,1.5E+95,4.3E+95,1.2E+96,3.4E+96,9.5E+96,2.6E+97,7.3E+97,2.0E+98,5.6E+98,1.6E+99
99,9.8E+25,6.1E+27,2.0E+29,4.6E+30,8.3E+31,1.2E+33,1.6E+34,1.9E+35,1.9E+36,1.9E+37,1.7E+38,1.4E+39,1.1E+40,8.2E+40,5.8E+41,4.0E+42,2.6E+43,1.7E+44,1.0E+45,6.0E+45,3.5E+46,2.0E+47,1.1E+48,5.7E+48,3.0E+49,1.5E+50,7.6E+50,3.7E+51,1.8E+52,8.5E+52,3.9E+53,1.8E+54,8.1E+54,3.6E+55,1.6E+56,6.8E+56,2.9E+57,1.2E+58,5.1E+58,2.1E+59,8.5E+59,3.4E+60,1.4E+61,5.4E+61,2.1E+62,8.1E+62,3.1E+63,1.2E+64,4.4E+64,1.7E+65,6.1E+65,2.2E+66,8.2E+66,3.0E+67,1.1E+68,3.8E+68,1.3E+69,4.7E+69,1.6E+70,5.7E+70,2.0E+71,6.7E+71,2.3E+72,7.8E+72,2.6E+73,8.7E+73,2.9E+74,9.6E+74,3.2E+75,1.0E+76,3.4E+76,1.1E+77,3.6E+77,1.1E+78,3.7E+78,1.2E+79,3.7E+79,1.2E+80,3.7E+80,1.1E+81,3.6E+81,1.1E+82,3.4E+82,1.1E+83,3.2E+83,9.9E+83,3.0E+84,9.1E+84,2.8E+85,8.3E+85,2.5E+86,7.5E+86,2.2E+87,6.6E+87,2.0E+88,5.8E+88,1.7E+89,5.0E+89,1.5E+90,4.3E+90,1.2E+91,3.6E+91,1.0E+92,3.0E+92,8.6E+92,2.5E+93,7.1E+93,2.0E+94,5.7E+94,1.6E+95,4.6E+95,1.3E+96,3.7E+96,1.0E+97,2.9E+97,8.0E+97,2.2E+98,6.2E+98,1.7E+99,4.8E+99
100,1.8E+26,1.1E+28,3.8E+29,8.7E+30,1.6E+32,2.4E+33,3.1E+34,3.6E+35,3.8E+36,3.7E+37,3.3E+38,2.8E+39,2.2E+40,1.7E+41,1.2E+42,8.2E+42,5.4E+43,3.5E+44,2.1E+45,1.3E+46,7.4E+46,4.2E+47,2.3E+48,1.2E+49,6.5E+49,3.3E+50,1.7E+51,8.2E+51,4.0E+52,1.9E+53,8.8E+53,4.1E+54,1.8E+55,8.2E+55,3.6E+56,1.6E+57,6.7E+57,2.8E+58,1.2E+59,4.9E+59,2.0E+60,8.1E+60,3.2E+61,1.3E+62,5.0E+62,1.9E+63,7.5E+63,2.9E+64,1.1E+65,4.0E+65,1.5E+66,5.5E+66,2.0E+67,7.4E+67,2.6E+68,9.5E+68,3.4E+69,1.2E+70,4.2E+70,1.4E+71,5.0E+71,1.7E+72,5.9E+72,2.0E+73,6.8E+73,2.3E+74,7.6E+74,2.5E+75,8.3E+75,2.7E+76,9.0E+76,2.9E+77,9.5E+77,3.1E+78,9.8E+78,3.1E+79,1.0E+80,3.2E+80,1.0E+81,3.1E+81,9.8E+81,3.0E+82,9.4E+82,2.9E+83,9.0E+83,2.8E+84,8.4E+84,2.6E+85,7.8E+85,2.3E+86,7.1E+86,2.1E+87,6.3E+87,1.9E+88,5.6E+88,1.7E+89,4.9E+89,1.4E+90,4.2E+90,1.2E+91,3.6E+91,1.1E+92,3.1E+92,8.8E+92,2.5E+93,7.3E+93,2.1E+94,6.0E+94,1.7E+95,4.9E+95,1.4E+96,3.9E+96,1.1E+97,3.1E+97,8.7E+97,2.4E+98,6.8E+98,1.9E+99,5.3E+99,1.5E+100
101,3.3E+26,2.1E+28,7.1E+29,1.6E+31,3.0E+32,4.6E+33,6.0E+34,7.1E+35,7.5E+36,7.3E+37,6.6E+38,5.6E+39,4.5E+40,3.4E+41,2.5E+42,1.7E+43,1.1E+44,7.3E+44,4.5E+45,2.7E+46,1.6E+47,8.9E+47,4.9E+48,2.7E+49,1.4E+50,7.2E+50,3.7E+51,1.8E+52,8.8E+52,4.2E+53,2.0E+54,9.2E+54,4.2E+55,1.9E+56,8.3E+56,3.6E+57,1.6E+58,6.6E+58,2.8E+59,1.1E+60,4.7E+60,1.9E+61,7.7E+61,3.1E+62,1.2E+63,4.7E+63,1.8E+64,6.9E+64,2.6E+65,9.9E+65,3.7E+66,1.4E+67,5.0E+67,1.8E+68,6.6E+68,2.4E+69,8.4E+69,3.0E+70,1.1E+71,3.7E+71,1.3E+72,4.4E+72,1.5E+73,5.2E+73,1.7E+74,5.9E+74,2.0E+75,6.6E+75,2.2E+76,7.2E+76,2.4E+77,7.8E+77,2.5E+78,8.2E+78,2.6E+79,8.4E+79,2.7E+80,8.5E+80,2.7E+81,8.5E+81,2.7E+82,8.4E+82,2.6E+83,8.1E+83,2.5E+84,7.7E+84,2.3E+85,7.2E+85,2.2E+86,6.6E+86,2.0E+87,6.0E+87,1.8E+88,5.4E+88,1.6E+89,4.8E+89,1.4E+90,4.2E+90,1.2E+91,3.6E+91,1.1E+92,3.1E+92,8.9E+92,2.6E+93,7.5E+93,2.2E+94,6.2E+94,1.8E+95,5.1E+95,1.5E+96,4.1E+96,1.2E+97,3.3E+97,9.4E+97,2.6E+98,7.4E+98,2.1E+99,5.8E+99,1.6E+100,4.5E+100
102,6.1E+26,3.9E+28,1.3E+30,3.1E+31,5.7E+32,8.8E+33,1.2E+35,1.4E+36,1.5E+37,1.4E+38,1.3E+39,1.1E+40,9.1E+40,6.9E+41,5.0E+42,3.5E+43,2.3E+44,1.5E+45,9.4E+45,5.7E+46,3.3E+47,1.9E+48,1.1E+49,5.8E+49,3.0E+50,1.6E+51,8.0E+51,4.0E+52,2.0E+53,9.4E+53,4.4E+54,2.1E+55,9.4E+55,4.2E+56,1.9E+57,8.3E+57,3.6E+58,1.5E+59,6.4E+59,2.7E+60,1.1E+61,4.5E+61,1.8E+62,7.2E+62,2.9E+63,1.1E+64,4.3E+64,1.7E+65,6.4E+65,2.4E+66,9.0E+66,3.3E+67,1.2E+68,4.5E+68,1.6E+69,5.9E+69,2.1E+70,7.5E+70,2.7E+71,9.3E+71,3.2E+72,1.1E+73,3.9E+73,1.3E+74,4.5E+74,1.5E+75,5.1E+75,1.7E+76,5.7E+76,1.9E+77,6.3E+77,2.1E+78,6.7E+78,2.2E+79,7.0E+79,2.3E+80,7.2E+80,2.3E+81,7.3E+81,2.3E+82,7.3E+82,2.3E+83,7.1E+83,2.2E+84,6.9E+84,2.1E+85,6.5E+85,2.0E+86,6.1E+86,1.9E+87,5.6E+87,1.7E+88,5.1E+88,1.5E+89,4.6E+89,1.4E+90,4.0E+90,1.2E+91,3.5E+91,1.0E+92,3.1E+92,8.9E+92,2.6E+93,7.6E+93,2.2E+94,6.4E+94,1.8E+95,5.3E+95,1.5E+96,4.3E+96,1.2E+97,3.5E+97,1.0E+98,2.8E+98,8.0E+98,2.2E+99,6.3E+99,1.8E+100,5.0E+100,1.4E+101
103,1.1E+27,7.3E+28,2.5E+30,5.9E+31,1.1E+33,1.7E+34,2.3E+35,2.7E+36,2.9E+37,2.9E+38,2.6E+39,2.3E+40,1.8E+41,1.4E+42,1.0E+43,7.2E+43,4.9E+44,3.2E+45,2.0E+46,1.2E+47,7.1E+47,4.1E+48,2.3E+49,1.2E+50,6.6E+50,3.4E+51,1.8E+52,8.8E+52,4.3E+53,2.1E+54,9.9E+54,4.6E+55,2.1E+56,9.6E+56,4.3E+57,1.9E+58,8.2E+58,3.5E+59,1.5E+60,6.2E+60,2.6E+61,1.1E+62,4.3E+62,1.7E+63,6.8E+63,2.7E+64,1.0E+65,4.0E+65,1.5E+66,5.8E+66,2.2E+67,8.2E+67,3.0E+68,1.1E+69,4.1E+69,1.5E+70,5.3E+70,1.9E+71,6.7E+71,2.4E+72,8.2E+72,2.9E+73,9.9E+73,3.4E+74,1.2E+75,3.9E+75,1.3E+76,4.5E+76,1.5E+77,5.0E+77,1.6E+78,5.4E+78,1.8E+79,5.8E+79,1.9E+80,6.0E+80,1.9E+81,6.2E+81,2.0E+82,6.3E+82,2.0E+83,6.2E+83,2.0E+84,6.1E+84,1.9E+85,5.9E+85,1.8E+86,5.5E+86,1.7E+87,5.2E+87,1.6E+88,4.8E+88,1.4E+89,4.3E+89,1.3E+90,3.9E+90,1.2E+91,3.4E+91,1.0E+92,3.0E+92,8.8E+92,2.6E+93,7.6E+93,2.2E+94,6.4E+94,1.9E+95,5.4E+95,1.6E+96,4.5E+96,1.3E+97,3.7E+97,1.0E+98,3.0E+98,8.5E+98,2.4E+99,6.8E+99,1.9E+100,5.4E+100,1.5E+101,4.2E+101
104,2.1E+27,1.4E+29,4.6E+30,1.1E+32,2.1E+33,3.3E+34,4.4E+35,5.3E+36,5.7E+37,5.7E+38,5.2E+39,4.5E+40,3.7E+41,2.9E+42,2.1E+43,1.5E+44,1.0E+45,6.6E+45,4.1E+46,2.5E+47,1.5E+48,8.7E+48,4.9E+49,2.7E+50,1.4E+51,7.5E+51,3.8E+52,1.9E+53,9.6E+53,4.6E+54,2.2E+55,1.0E+56,4.8E+56,2.2E+57,9.8E+57,4.3E+58,1.9E+59,8.1E+59,3.5E+60,1.5E+61,6.0E+61,2.5E+62,1.0E+63,4.1E+63,1.6E+64,6.4E+64,2.5E+65,9.7E+65,3.7E+66,1.4E+67,5.4E+67,2.0E+68,7.4E+68,2.7E+69,1.0E+70,3.7E+70,1.3E+71,4.7E+71,1.7E+72,5.9E+72,2.1E+73,7.3E+73,2.5E+74,8.7E+74,3.0E+75,1.0E+76,3.4E+76,1.2E+77,3.9E+77,1.3E+78,4.3E+78,1.4E+79,4.7E+79,1.5E+80,5.0E+80,1.6E+81,5.2E+81,1.7E+82,5.3E+82,1.7E+83,5.4E+83,1.7E+84,5.3E+84,1.7E+85,5.2E+85,1.6E+86,5.0E+86,1.5E+87,4.7E+87,1.4E+88,4.4E+88,1.3E+89,4.1E+89,1.2E+90,3.7E+90,1.1E+91,3.3E+91,9.8E+91,2.9E+92,8.6E+92,2.5E+93,7.5E+93,2.2E+94,6.4E+94,1.9E+95,5.5E+95,1.6E+96,4.6E+96,1.3E+97,3.8E+97,1.1E+98,3.1E+98,8.9E+98,2.5E+99,7.2E+99,2.0E+100,5.8E+100,1.6E+101,4.6E+101,1.3E+102
105,3.8E+27,2.5E+29,8.7E+30,2.1E+32,4.0E+33,6.3E+34,8.5E+35,1.0E+37,1.1E+38,1.1E+39,1.0E+40,9.1E+40,7.5E+41,5.8E+42,4.3E+43,3.1E+44,2.1E+45,1.4E+46,8.7E+46,5.3E+47,3.2E+48,1.8E+49,1.0E+50,5.7E+50,3.1E+51,1.6E+52,8.4E+52,4.3E+53,2.1E+54,1.0E+55,4.9E+55,2.3E+56,1.1E+57,4.9E+57,2.2E+58,9.9E+58,4.3E+59,1.9E+60,8.0E+60,3.4E+61,1.4E+62,5.8E+62,2.4E+63,9.6E+63,3.8E+64,1.5E+65,6.0E+65,2.3E+66,9.0E+66,3.4E+67,1.3E+68,4.9E+68,1.8E+69,6.8E+69,2.5E+70,9.1E+70,3.3E+71,1.2E+72,4.2E+72,1.5E+73,5.3E+73,1.8E+74,6.4E+74,2.2E+75,7.6E+75,2.6E+76,8.9E+76,3.0E+77,1.0E+78,3.4E+78,1.1E+79,3.7E+79,1.2E+80,4.0E+80,1.3E+81,4.3E+81,1.4E+82,4.5E+82,1.4E+83,4.6E+83,1.5E+84,4.6E+84,1.4E+85,4.6E+85,1.4E+86,4.4E+86,1.4E+87,4.3E+87,1.3E+88,4.0E+88,1.2E+89,3.7E+89,1.1E+90,3.4E+90,1.0E+91,3.1E+91,9.4E+91,2.8E+92,8.3E+92,2.5E+93,7.3E+93,2.2E+94,6.4E+94,1.9E+95,5.5E+95,1.6E+96,4.6E+96,1.3E+97,3.9E+97,1.1E+98,3.2E+98,9.3E+98,2.6E+99,7.6E+99,2.2E+100,6.1E+100,1.7E+101,4.9E+101,1.4E+102,3.9E+102
